Fecha,Precio,RetornoLog,Volatilidad_7d,Volatilidad_14d,Volatilidad_21d,Volatilidad_28d
2022-02-04,41574.25,0.108176446956934,0.8962388065886943,0.678623047740411,0.7513963679105613,0.6711300627090487
2022-02-05,41382.59,-0.004620724246786973,0.9063776131788122,0.6320805150866884,0.751425642102584,0.6712521149213359
2022-02-06,42380.87,0.02383682019847353,0.8944705876968635,0.6252485724464142,0.7590734966817797,0.6767184983232677
2022-02-07,43839.99,0.033849333356895696,0.9035360412327949,0.6358954306883822,0.7671177342813659,0.6873313206273519
2022-02-08,44042.99,0.004619787837026135,0.9046854318624032,0.6368603935598407,0.7671744901579274,0.6834629611459699
2022-02-09,44372.72,0.007458663819307352,0.7306734134258529,0.6311434197938969,0.7632108901893779,0.6770085840354598
2022-02-10,43495.44,-0.019968761180241705,0.8012580598636532,0.6537192309714045,0.7609301647986619,0.6712065512965031
2022-02-11,42373.73,-0.02612751026362113,0.4157885219905696,0.6803124258578457,0.5958294082159742,0.6767622588863988
2022-02-12,42217.87,-0.0036850036261710803,0.4148372138375891,0.682663731960717,0.5640597103431598,0.6768395429570524
2022-02-13,42053.66,-0.003897169253580327,0.37602798970944756,0.6807314551211462,0.5562092947833175,0.6769334944012068
2022-02-14,42535.94,0.011402943760908854,0.2687063891601302,0.6797523106598156,0.5562087524728998,0.6742502212765914
2022-02-15,44544.86,0.046147405647282806,0.45526172832935274,0.7080943367414452,0.5796093847189892,0.6942843085773542
2022-02-16,43873.56,-0.015184910543850608,0.4668077543776207,0.6510660309536983,0.5859747250146862,0.6938400179157662
2022-02-17,40515.7,-0.07962230741964704,0.7325726749922369,0.8030682257463696,0.6911688348315422,0.7488371998060539
2022-02-18,39974.44,-0.013449303448535153,0.721373735570745,0.5761603855123274,0.6932108999224348,0.6290245789111195
2022-02-19,40079.17,0.0026164981129269994,0.7252651030803877,0.5767040724461122,0.6920667435883369,0.6093661182215464
2022-02-20,38386.89,-0.04314075292804988,0.7677632141630092,0.5927013030386455,0.7168129297335908,0.6235868275813631
2022-02-21,37008.16,-0.03657756618202442,0.7528960520442288,0.5646079043194546,0.7299338322558855,0.6377596914556551
2022-02-22,38230.33,0.032490750766217165,0.6832691729943077,0.6043198813323596,0.7433744581597698,0.6477751132569993
2022-02-23,37250.01,-0.025976966353583753,0.6813176453626496,0.6011350855769881,0.7236303738647674,0.6549800221004
2022-02-24,38327.21,0.028507874523143458,0.5778751863511961,0.63426684792772,0.73187370330178,0.6620997185461421
2022-02-25,39219.17,0.02300557006710982,0.6154410759848653,0.6465873266097959,0.5739384518596737,0.6650331166601975
2022-02-26,39116.72,-0.0026156608014754846,0.6138362191186891,0.646695853177974,0.5738817686246728,0.6640049679357501
2022-02-27,37699.07,-0.03691457135600522,0.590564740378025,0.6661524452319557,0.5785209049712507,0.677380759956211
2022-02-28,43160.0,0.1352787146752529,1.0853498727686348,0.988667438815448,0.81206748585459,0.8346706246638712
2022-03-01,44421.2,0.028802692569624658,1.0834998201288046,0.9702440802460894,0.8211900152335663,0.8394166329383902
2022-03-02,43892.98,-0.01196243454904842,1.050409676818317,0.9689852759528811,0.8221375684249855,0.8188904142228767
2022-03-03,42454.0,-0.033333261588257904,1.12457321354002,0.8875528277937673,0.8297607669107807,0.8309134272647075
2022-03-04,39148.66,-0.0810549423019875,1.3126266031428857,0.985210574991282,0.8893872840761586,0.7920485879137803
2022-03-05,39397.96,0.006347843793420254,1.3132424750681737,0.9858313803665841,0.8903877057285188,0.7925753410253973
2022-03-06,38420.81,-0.025114798426121913,1.2951450143061272,0.9684556059680338,0.8950328031053899,0.7909117550123144
2022-03-07,37988.0,-0.011328919506856962,0.6583843764942952,0.950040634647878,0.8927677802749412,0.7787954217785347
2022-03-08,38730.63,0.019360439473765596,0.619743321703984,0.9404745108788195,0.8712758799125956,0.7830934382560182
2022-03-09,41941.71,0.07965003732031377,0.9521853842690109,1.0078619610704267,0.9412398119943206,0.8394583606650498
2022-03-10,39422.0,-0.06195676107004793,1.021194669779468,1.0617800548755183,0.9172781878501043,0.8649028545391781
2022-03-11,38729.57,-0.017720645144228633,0.8420093268626706,1.0595319885412753,0.9184824530275834,0.862460311300488
2022-03-12,38807.36,0.002006528401358036,0.8401175124479779,1.0595843692600924,0.9184360015560705,0.8626628630610981
2022-03-13,37777.34,-0.026900467390317852,0.8431792618986704,1.0511395126270366,0.9074395489398652,0.8669705196906919
2022-03-14,39671.37,0.04892031687140569,0.9137124570704749,0.8025165435502268,0.9158227801845729,0.8862493454503128
2022-03-15,39280.33,-0.009905884169983963,0.912496715314509,0.7793616050850717,0.9081934074081421,0.867574234663857
2022-03-16,41114.0,0.045624811430510115,0.7560564184006083,0.8267953916105314,0.9179664158505204,0.8850470344448689
2022-03-17,40917.9,-0.004781075985047464,0.5752328214580725,0.8117212976993803,0.9126857256140909,0.8366027631168759
2022-03-18,41757.51,0.02031169524144141,0.5474465165354341,0.6931013002881476,0.9116828192469393,0.8379521723266219
2022-03-19,42201.13,0.010567682574771557,0.5425940417224006,0.6937333220617489,0.9118611362761574,0.838579402845031
2022-03-20,41262.11,-0.022502352481311442,0.5240358521601353,0.6906803353143325,0.9020981086230601,0.8268416895775534
2022-03-21,41002.25,-0.006317702205992036,0.4354910059093422,0.6878023356024883,0.6966564427783385,0.8145965436700257
2022-03-22,42364.13,0.03267507037255884,0.4565678747895444,0.6986353432298243,0.7000050341107814,0.814684998692128
2022-03-23,42882.76,0.012167866742905374,0.35362523406114904,0.5738147378012549,0.7011277398820542,0.8075311663496787
2022-03-24,43991.46,0.02552564380828476,0.3648654435358534,0.46545199822191263,0.6946687830618581,0.8064300459468157
2022-03-25,44313.16,0.007286174227543661,0.3552204281008059,0.4439200071780243,0.5927802111609188,0.803657394373626
2022-03-26,44511.27,0.004460717136023095,0.3557801890101336,0.44291397580578845,0.5928064438972571,0.8032329132436958
2022-03-27,46827.76,0.05073377393082759,0.3713542939917464,0.43969763614808055,0.6048101464165485,0.8043096840727364
2022-03-28,47122.21,0.006268250306015814,0.32986362238094685,0.4004207921299361,0.5982046483414363,0.6473243775958484
2022-03-29,47434.8,0.006611696768465159,0.32192800506912655,0.38322188888051706,0.5970254170641838,0.6403508162445386
2022-03-30,47067.99,-0.007762984396878372,0.3660718393648519,0.35324579844931303,0.5156732496613035,0.6392610308820148
2022-03-31,45510.34,-0.03365359925692603,0.4781422220502889,0.4122259154584049,0.45843672046667644,0.6395047338494223
2022-04-01,46283.49,0.01684575714059203,0.4860242340692872,0.4095961191940502,0.44715273510418896,0.5592744612892919
2022-04-02,45811.0,-0.010261073071446306,0.5006619276008561,0.41870847218056584,0.45327925321591556,0.5623329860873105
2022-04-03,46407.35,0.012933614904539842,0.332792609509421,0.3893742552436038,0.42713283283620934,0.5511018071807012
2022-04-04,46580.51,0.0037243614415168034,0.3297719589560961,0.38202828318758486,0.3916721921882374,0.5470933342835009
